pk_curve_id,Time_hr,compound_id,compound_name,Dose_mg_kg,Conc_ng_ml,pka acidic,pka basic,vd(l/kg),cl(l/hour/kg),fu,Trend_ID,PUBCHEM_CID,CAS #,CT_train_test,dataset,Conc_ng_ml_1mgkg,Conc_mgl
valsartan 20mg (intravenous 20 mg),0.7480519,1293,valsartan,0.285714286,7797.143,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,7.797143
valsartan 20mg (intravenous 20 mg),1.0597403,1293,valsartan,0.285714286,5686.4169,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,5.6864169
valsartan 20mg (intravenous 20 mg),1.6831169,1293,valsartan,0.285714286,4224.8024,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,4.2248024
valsartan 20mg (intravenous 20 mg),1.9948052,1293,valsartan,0.285714286,3380.899,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,3.380899
valsartan 20mg (intravenous 20 mg),2.9922078,1293,valsartan,0.285714286,2420.31,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,2.42031
valsartan 20mg (intravenous 20 mg),3.9896104,1293,valsartan,0.285714286,1579.0181,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,1.5790181
valsartan 20mg (intravenous 20 mg),6.1090909,1293,valsartan,0.285714286,904.59,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,0.90459
valsartan 20mg (intravenous 20 mg),7.9792208,1293,valsartan,0.285714286,623.97,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,0.62397
valsartan 20mg (intravenous 20 mg),10.0987013,1293,valsartan,0.285714286,407.08,4,,0.22,0.0294,0.04,1293,60846,137862-53-4,test,Geci+Simcyp+Trend,1,0.40708
verapamil 20mg (intravenous line-2),0,1300,verapamil,0.285714286,110.5149674,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.110514967
verapamil 20mg (intravenous line-2),0.0255843,1300,verapamil,0.285714286,77.8500687,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.077850069
verapamil 20mg (intravenous line-2),0.0536913,1300,verapamil,0.285714286,90.7600654,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.090760065
verapamil 20mg (intravenous line-2),0.1239853,1300,verapamil,0.285714286,64.0793208,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.064079321
verapamil 20mg (intravenous line-2),0.2223863,1300,verapamil,0.285714286,47.1919258,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.047191926
verapamil 20mg (intravenous line-2),0.4683887,1300,verapamil,0.285714286,35.2416391,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.035241639
verapamil 20mg (intravenous line-2),0.5369128,1300,verapamil,0.285714286,61.2127795,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.06121278
verapamil 20mg (intravenous line-2),0.6442953,1300,verapamil,0.285714286,51.0381354,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.051038135
verapamil 20mg (intravenous line-2),0.7143912,1300,verapamil,0.285714286,27.0596266,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.027059627
verapamil 20mg (intravenous line-2),0.9603937,1300,verapamil,0.285714286,22.9011874,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.022901187
verapamil 20mg (intravenous line-2),1.0201342,1300,verapamil,0.285714286,39.4505171,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.039450517
verapamil 20mg (intravenous line-2),1.2555966,1300,verapamil,0.285714286,19.9283618,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.019928362
verapamil 20mg (intravenous line-2),1.2885906,1300,verapamil,0.285714286,32.8931375,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.032893138
verapamil 20mg (intravenous line-2),1.5507996,1300,verapamil,0.285714286,17.3414377,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.017341438
verapamil 20mg (intravenous line-2),1.557047,1300,verapamil,0.285714286,28.2693485,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.028269349
verapamil 20mg (intravenous line-2),1.9328859,1300,verapamil,0.285714286,25.425131,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.025425131
verapamil 20mg (intravenous line-2),2.0428045,1300,verapamil,0.285714286,14.0768473,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.014076847
verapamil 20mg (intravenous line-2),2.3872079,1300,verapamil,0.285714286,12.2495152,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.012249515
verapamil 20mg (intravenous line-2),2.4697987,1300,verapamil,0.285714286,22.8670741,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.022867074
verapamil 20mg (intravenous line-2),3.0067114,1300,verapamil,0.285714286,23.570484,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.023570484
verapamil 20mg (intravenous line-2),3.1252153,1300,verapamil,0.285714286,13.8824686,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.013882469
verapamil 20mg (intravenous line-2),4.0268456,1300,verapamil,0.285714286,15.8970229,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.015897023
verapamil 20mg (intravenous line-2),4.0600247,1300,verapamil,0.285714286,9.0212912,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.009021291
verapamil 20mg (intravenous line-2),5.9296434,1300,verapamil,0.285714286,6.0276482,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.006027648
verapamil 20mg (intravenous line-2),6.0134228,1300,verapamil,0.285714286,9.9395907,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.009939591
verapamil 20mg (intravenous line-2),8,1300,verapamil,0.285714286,6.8060447,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.006806045
verapamil 20mg (intravenous line-2),8.094465,1300,verapamil,0.285714286,3.1356783,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.003135678
verapamil 20mg (intravenous line-2),12.0268456,1300,verapamil,0.285714286,4.7315126,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.004731513
verapamil 20mg (intravenous line-2),12.0797049,1300,verapamil,0.285714286,2.3416388,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.002341639
verapamil 20mg (intravenous line-2),16,1300,verapamil,0.285714286,2.7844338,,9.68,3.7,1.08,0.093,1300,2520,52-53-9,test,Geci+Simcyp+Trend,1,0.002784434
voriconazole 3mg/kg (intravenous day 1),0.1865031,1319,voriconazole,3,1646.52962,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,1.64652962
voriconazole 3mg/kg (intravenous day 1),0.3730061,1319,voriconazole,3,2231.145005,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,2.231145005
voriconazole 3mg/kg (intravenous day 1),0.5595092,1319,voriconazole,3,2076.591512,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,2.076591512
voriconazole 3mg/kg (intravenous day 1),0.8703476,1319,voriconazole,3,1982.515473,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,1.982515473
voriconazole 3mg/kg (intravenous day 1),1.1190184,1319,voriconazole,3,1673.408488,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,1.673408488
voriconazole 3mg/kg (intravenous day 1),1.4920245,1319,voriconazole,3,1216.467728,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,1.216467728
voriconazole 3mg/kg (intravenous day 1),1.9271984,1319,voriconazole,3,947.6790451,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.947679045
voriconazole 3mg/kg (intravenous day 1),2.8597137,1319,voriconazole,3,504.1777188,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.504177719
voriconazole 3mg/kg (intravenous day 1),3.9787321,1319,voriconazole,3,329.4650752,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.329465075
voriconazole 3mg/kg (intravenous day 1),4.9112474,1319,voriconazole,3,235.3890363,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.235389036
voriconazole 3mg/kg (intravenous day 1),5.8437628,1319,voriconazole,3,181.6312997,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.1816313
voriconazole 3mg/kg (intravenous day 1),7.8331288,1319,voriconazole,3,127.8735632,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.127873563
voriconazole 3mg/kg (intravenous day 1),9.9468303,1319,voriconazole,3,100.994695,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.100994695
voriconazole 3mg/kg (intravenous day 1),11.8740286,1319,voriconazole,3,100.994695,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.100994695
voriconazole 3mg/kg (intravenous day 1),17.9042945,1319,voriconazole,3,74.1158267,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.074115827
voriconazole 3mg/kg (intravenous day 1),24.0588957,1319,voriconazole,3,33.7975243,12.7,2.01,2.2,0.498,0.42,1319,71616,137234-62-9,test,Geci+Simcyp+Trend,1,0.033797524
warfarin 40mg (intravenous control period),0.3472222,1323,warfarin,0.571428571,9311.3811,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,9.3113811
warfarin 40mg (intravenous control period),0.6944444,1323,warfarin,0.571428571,7420.3194,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,7.4203194
warfarin 40mg (intravenous control period),1.7361111,1323,warfarin,0.571428571,5724.6178,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,5.7246178
warfarin 40mg (intravenous control period),4.1666667,1323,warfarin,0.571428571,5365.096,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,5.365096
warfarin 40mg (intravenous control period),7.9861111,1323,warfarin,0.571428571,4139.0579,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,4.1390579
warfarin 40mg (intravenous control period),23.9583333,1323,warfarin,0.571428571,2628.5631,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,2.6285631
warfarin 40mg (intravenous control period),28.125,1323,warfarin,0.571428571,2308.768,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,2.308768
warfarin 40mg (intravenous control period),32.2916667,1323,warfarin,0.571428571,2163.771,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,2.163771
warfarin 40mg (intravenous control period),48.2638889,1323,warfarin,0.571428571,1043.0615,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,1.0430615
warfarin 40mg (intravenous control period),51.0416667,1323,warfarin,0.571428571,977.55,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.97755
warfarin 40mg (intravenous control period),55.9027778,1323,warfarin,0.571428571,931.14,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.93114
warfarin 40mg (intravenous control period),72.2222222,1323,warfarin,0.571428571,601,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.601
warfarin 40mg (intravenous control period),77.0833333,1323,warfarin,0.571428571,536.51,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.53651
warfarin 40mg (intravenous control period),80.2083333,1323,warfarin,0.571428571,572.46,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.57246
warfarin 40mg (intravenous control period),95.8333333,1323,warfarin,0.571428571,280.47,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.28047
warfarin 40mg (intravenous control period),104.1666667,1323,warfarin,0.571428571,275.96,5.56,,0.13,0.0033,0.015,1323,54678486,81-81-2,test,Simcyp+Trend,1,0.27596
zanamivir 100mg (intravenous 100mg),0.3953853,1337,zanamivir,1.428571429,6357.728824,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,6.357728824
zanamivir 100mg (intravenous 100mg),0.8374011,1337,zanamivir,1.428571429,4947.121766,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,4.947121766
zanamivir 100mg (intravenous 100mg),1.0754096,1337,zanamivir,1.428571429,4185.233568,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,4.185233568
zanamivir 100mg (intravenous 100mg),1.3134181,1337,zanamivir,1.428571429,3348.69582,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,3.34869582
zanamivir 100mg (intravenous 100mg),1.5514266,1337,zanamivir,1.428571429,2913.052422,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,2.913052422
zanamivir 100mg (intravenous 100mg),1.9934424,1337,zanamivir,1.428571429,2084.886417,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,2.084886417
zanamivir 100mg (intravenous 100mg),3.1154824,1337,zanamivir,1.428571429,1334.733621,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.334733621
zanamivir 100mg (intravenous 100mg),4.0335152,1337,zanamivir,1.428571429,831.0003372,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.831000337
zanamivir 100mg (intravenous 100mg),5.9715844,1337,zanamivir,1.428571429,370.2900139,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.370290014
zanamivir 100mg (intravenous 100mg),7.8756524,1337,zanamivir,1.428571429,184.46106,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.18446106
zanamivir 100mg (intravenous 100mg),9.9157253,1337,zanamivir,1.428571429,82.195019,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.082195019
zanamivir 16mg (intravenous 16 mg),0.2253792,1337,zanamivir,0.228571429,831.0003372,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.831000337
zanamivir 16mg (intravenous 16 mg),0.4293865,1337,zanamivir,0.228571429,1334.733621,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.334733621
zanamivir 16mg (intravenous 16 mg),0.5993926,1337,zanamivir,0.228571429,1038.592304,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.038592304
zanamivir 16mg (intravenous 16 mg),0.7693987,1337,zanamivir,0.228571429,903.4782459,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.903478246
zanamivir 16mg (intravenous 16 mg),1.0414084,1337,zanamivir,0.228571429,683.6956237,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.683695624
zanamivir 16mg (intravenous 16 mg),1.3134181,1337,zanamivir,0.228571429,628.8488919,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.628848892
zanamivir 16mg (intravenous 16 mg),1.5174254,1337,zanamivir,0.228571429,562.5022967,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.562502297
zanamivir 16mg (intravenous 16 mg),2.0614448,1337,zanamivir,0.228571429,425.6664289,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.425666429
zanamivir 16mg (intravenous 16 mg),3.0134788,1337,zanamivir,0.228571429,304.6516257,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.304651626
zanamivir 16mg (intravenous 16 mg),4.0675164,1337,zanamivir,0.228571429,200.5493229,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.200549323
zanamivir 16mg (intravenous 16 mg),5.9715844,1337,zanamivir,0.228571429,79.935556,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.079935556
zanamivir 16mg (intravenous 16 mg),8.0456585,1337,zanamivir,0.228571429,33.6875789,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.033687579
zanamivir 16mg (intravenous 16 mg),9.9157253,1337,zanamivir,0.228571429,16.3202572,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.016320257
zanamivir 200mg (intravenous 200mg),0.4973889,1337,zanamivir,2.857142857,14267.94084,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,14.26794084
zanamivir 200mg (intravenous 200mg),0.7013962,1337,zanamivir,2.857142857,10500.28048,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,10.50028048
zanamivir 200mg (intravenous 200mg),1.0074072,1337,zanamivir,2.857142857,9134.260645,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,9.134260645
zanamivir 200mg (intravenous 200mg),1.3134181,1337,zanamivir,2.857142857,7727.526446,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,7.727526446
zanamivir 200mg (intravenous 200mg),1.5854278,1337,zanamivir,2.857142857,6537.436749,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,6.537436749
zanamivir 200mg (intravenous 200mg),2.1294472,1337,zanamivir,2.857142857,4678.876694,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,4.678876694
zanamivir 200mg (intravenous 200mg),3.0134788,1337,zanamivir,2.857142857,3167.122051,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,3.167122051
zanamivir 200mg (intravenous 200mg),3.9655128,1337,zanamivir,2.857142857,2143.817936,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,2.143817936
zanamivir 200mg (intravenous 200mg),6.0055857,1337,zanamivir,2.857142857,929.0160135,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.929016014
zanamivir 200mg (intravenous 200mg),7.9776561,1337,zanamivir,2.857142857,413.9652632,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.413965263
zanamivir 200mg (intravenous 200mg),9.9837277,1337,zanamivir,2.857142857,257.7333389,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.257733339
zanamivir 400mg (intravenous 400mg),0.4293865,1337,zanamivir,5.714285714,27088.65861,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,27.08865861
zanamivir 400mg (intravenous 400mg),0.7693987,1337,zanamivir,5.714285714,20498.99644,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,20.49899644
zanamivir 400mg (intravenous 400mg),1.0414084,1337,zanamivir,5.714285714,16865.30502,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,16.86530502
zanamivir 400mg (intravenous 400mg),1.3474193,1337,zanamivir,5.714285714,13494.2981,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,13.4942981
zanamivir 400mg (intravenous 400mg),2.0274436,1337,zanamivir,5.714285714,9930.929527,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,9.930929527
zanamivir 400mg (intravenous 400mg),3.0134788,1337,zanamivir,5.714285714,6722.224309,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,6.722224309
zanamivir 400mg (intravenous 400mg),4.0675164,1337,zanamivir,5.714285714,4303.533619,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,4.303533619
zanamivir 400mg (intravenous 400mg),6.0395869,1337,zanamivir,5.714285714,1864.920831,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.864920831
zanamivir 400mg (intravenous 400mg),7.9436549,1337,zanamivir,5.714285714,903.4782459,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.903478246
zanamivir 400mg (intravenous 400mg),9.9837277,1337,zanamivir,5.714285714,562.5022967,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.562502297
zanamivir 400mg (intravenous 400mg),24.0262293,1337,zanamivir,5.714285714,19.2912336,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.019291234
zanamivir 50mg (intravenous 50 mg),0.4973889,1337,zanamivir,0.714285714,3743.671214,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,3.743671214
zanamivir 50mg (intravenous 50 mg),0.6333938,1337,zanamivir,0.714285714,2755.099576,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,2.755099576
zanamivir 50mg (intravenous 50 mg),0.9734059,1337,zanamivir,0.714285714,2534.082793,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,2.534082793
zanamivir 50mg (intravenous 50 mg),1.1774132,1337,zanamivir,0.714285714,1971.838764,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.971838764
zanamivir 50mg (intravenous 50 mg),1.4834242,1337,zanamivir,0.714285714,1813.655929,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.813655929
zanamivir 50mg (intravenous 50 mg),1.9934424,1337,zanamivir,0.714285714,1262.361091,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,1.262361091
zanamivir 50mg (intravenous 50 mg),3.04748,1337,zanamivir,0.714285714,831.0003372,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.831000337
zanamivir 50mg (intravenous 50 mg),4.0335152,1337,zanamivir,0.714285714,578.4020187,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.578402019
zanamivir 50mg (intravenous 50 mg),6.0055857,1337,zanamivir,0.714285714,243.7584053,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.243758405
zanamivir 50mg (intravenous 50 mg),7.9776561,1337,zanamivir,0.714285714,102.7281341,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.102728134
zanamivir 50mg (intravenous 50 mg),10.017729,1337,zanamivir,0.714285714,65.766026,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,0.065766026
zanamivir 600mg (intravenous 600mg),0.52459,1337,zanamivir,8.571428571,38702.40025,3.49,11.64,0.23,0.096,0.86,1337,60855,139110-80-8,test,Geci+Trend,1,38.70240025
