PUBCHEM_CID,Actual,Predicted,Dataset
2955,-0.602059991,-0.4909450152163078,lgFu_train
2958,-1.522878745,-0.969262028841645,lgFu_train
2966,-0.823908726,-0.3941914340425643,lgFu_train
2973,-0.045757491,-0.3011871506090771,lgFu_train
2982,-2.0,-2.4200394548432307,lgFu_train
2995,-0.787812396,-0.6216635709652303,lgFu_train
2997,-1.522878745,-1.519002837144776,lgFu_train
2999,-1.691791416,-1.41470379668898,lgFu_train
3007,-0.15442564,-0.3421275900062006,lgFu_train
3008,-0.27572413,-0.5746287239789032,lgFu_train
3009,-0.001087096,-0.05945738069961817,lgFu_train
3017,-1.685079944,-2.0140616111247143,lgFu_train
3026,-1.490679337,-1.1299997129040473,lgFu_train
3030,-0.827475879,-0.8599358977141672,lgFu_train
3031,-1.209691376,-1.0770315031250328,lgFu_train
3033,-2.301029996,-2.0570139770841482,lgFu_train
3037,-2.346787486,-2.1853304496411665,lgFu_train
3042,-2.0,-1.8517600724428966,lgFu_train
3048,-1.848703451,-2.1138703095110962,lgFu_train
3049,-0.455931956,-1.3120300886481393,lgFu_train
3052,-0.001087096,-0.07519912952849389,lgFu_train
3054,-2.330218385,-2.1329541702020025,lgFu_train
3059,-2.55478949,-1.631985763860137,lgFu_train
3061,-1.205279651,-0.765886311750895,lgFu_train
3066,-1.15490196,-1.0701767478066155,lgFu_train
3070,-2.0,-1.746189424898256,lgFu_train
3073,-0.012000143,-0.21221682975820225,lgFu_train
3082,-0.015854045,-0.16612342174176845,lgFu_train
3100,-0.815308569,-0.6448717616635289,lgFu_train
3102,-1.184222449,-1.7322995458660084,lgFu_train
3108,-1.0,-0.5906999012280217,lgFu_train
3114,-0.37161107,-0.4721174805795619,lgFu_train
3117,-0.301029996,-0.45302882470046724,lgFu_train
3120,-0.782671815,-0.5669965482297401,lgFu_train
3121,-0.924453039,-0.9163708182969147,lgFu_train
3143,-1.416423418,-1.1797016013308068,lgFu_train
3148,-0.522878738,-0.6856227693391406,lgFu_train
3150,-0.036212173,-0.24340872569086636,lgFu_train
3152,-0.989198642,-1.5024438936569278,lgFu_train
3154,-0.154901963,-0.3159260733651642,lgFu_train
3155,-0.823908726,-1.2890873195590429,lgFu_train
3158,-0.673459331,-0.8800760941015646,lgFu_train
